,Team,Date,Big Chances,Total Shots,Shots on Target,Big Chances Scored,Final Third Entries,Touches in Penalty Area,Final Result,Wins,Draws,Wins_Last_5,Goals_Last_5,Conceded_Last_5,GD_Last_5,Big Chances EMA 5,Total Shots EMA 5,Shots on Target EMA 5,Big Chances Scored last 5,Final Third Entries last 5,Touches in Penalty Area EMA 5,Touches in Penalty Area last 5
716,Croatia,2026-06-02,1.0,5.0,1.0,0.0,49.0,13.0,A,0,0,4.0,12.0,7.0,5.0,3.6,17.8,5.4,4.119966414860123,151.1206054778925,39.4,87.68344189569207
717,Croatia,2026-06-07,2.0,22.0,6.0,0.0,80.0,28.0,H,1,0,3.0,9.0,9.0,0.0,2.8,13.2,3.6,2.7466442765734156,149.747070318595,26.6,71.45562793046139
718,Cuba,2023-09-08,0.0,10.0,3.0,,36.0,,D,0,1,,,,,,,,,,,
719,Cuba,2025-06-10,2.0,8.0,2.0,1.0,49.0,19.0,A,0,0,,,,,,,,,36.0,,
720,Curaçao,2019-06-17,,3.0,1.0,,,,A,0,0,,,,,,,,,,,
721,Curaçao,2019-06-22,,5.0,4.0,,,,A,1,0,,,,,,,,,,,
722,Curaçao,2019-06-26,,7.0,3.0,,,,D,0,1,,,,,,,,,,,
723,Curaçao,2019-07-01,,13.0,6.0,,,,H,0,0,,,,,,5.0,2.6666666666666665,,,,
724,Curaçao,2023-03-28,0.0,6.0,0.0,0.0,27.0,,H,0,0,,,,,,7.0,3.5,,,,
725,Curaçao,2023-06-17,,,,,,,A,0,0,1.0,2.0,10.0,-8.0,,6.8,2.8,0.0,27.0,,
726,Curaçao,2023-09-07,1.0,14.0,3.0,0.0,72.0,,H,0,0,1.0,5.0,13.0,-8.0,,7.75,3.25,0.0,18.000000000000004,,
727,Curaçao,2023-09-11,1.0,13.0,5.0,0.0,63.0,,H,0,0,0.0,4.0,14.0,-10.0,,10.0,3.0,0.0,84.0,,
728,Curaçao,2023-10-13,1.0,8.0,6.0,1.0,54.0,,A,0,0,0.0,3.0,14.0,-11.0,0.6666666666666666,11.5,3.5,0.0,119.0,,
729,Curaçao,2023-10-18,8.0,24.0,10.0,4.0,34.0,,H,1,0,0.0,4.0,15.0,-11.0,0.75,10.25,3.5,1.0,133.33333333333334,,
730,Curaçao,2024-06-05,4.0,13.0,4.0,3.0,57.0,24.0,H,1,0,1.0,9.0,11.0,-2.0,2.75,14.75,6.0,4.666666666666667,122.8888888888889,,
731,Curaçao,2024-06-09,5.0,27.0,5.0,1.0,80.0,53.0,A,1,0,2.0,10.0,8.0,2.0,3.0,14.4,5.6,6.111111111111112,138.92592592592592,24.0,24.0
732,Curaçao,2024-09-06,0.0,15.0,4.0,0.0,70.0,27.0,H,0,0,3.0,12.0,7.0,5.0,3.8,17.0,6.0,5.074074074074075,172.6172839506173,38.5,69.0
733,Curaçao,2024-09-09,3.0,16.0,9.0,2.0,52.0,32.0,H,1,0,3.0,13.0,8.0,5.0,3.6,17.4,5.8,3.3827160493827173,185.07818930041154,34.666666666666664,73.0
734,Curaçao,2024-10-11,1.0,6.0,4.0,,52.0,14.0,D,0,1,4.0,16.0,6.0,10.0,4.0,19.0,6.4,4.255144032921812,175.3854595336077,34.0,80.66666666666667
735,Curaçao,2024-10-14,1.0,16.0,4.0,,56.0,21.0,H,1,0,3.0,11.0,3.0,8.0,2.6,15.4,5.2,2.836762688614542,168.92363968907182,30.0,67.77777777777779
736,Curaçao,2024-11-15,3.0,8.0,6.0,3.0,51.0,17.0,A,1,0,3.0,8.0,2.0,6.0,2.0,16.0,5.2,1.8911751257430283,168.61575979271456,29.4,66.18518518518519
737,Curaçao,2024-11-18,5.0,21.0,8.0,3.0,69.0,32.0,H,1,0,3.0,11.0,2.0,9.0,1.6,12.2,5.4,4.260783417162019,163.4105065284764,22.2,61.12345679012346
738,Curaçao,2025-06-06,7.0,27.0,10.0,3.0,59.0,63.0,H,1,0,4.0,14.0,1.0,13.0,2.6,13.4,6.2,5.840522278108013,177.94033768565095,23.2,72.74897119341566
739,Curaçao,2025-06-10,3.0,10.0,8.0,3.0,47.0,23.0,A,1,0,4.0,14.0,1.0,13.0,3.4,15.6,6.4,6.893681518738676,177.62689179043397,29.4,111.49931412894378
740,Curaçao,2025-06-18,2.0,6.0,3.0,,64.0,12.0,D,0,1,5.0,19.0,2.0,17.0,3.8,16.4,7.2,7.595787679159118,165.41792786028932,31.2,97.33287608596252
741,Curaçao,2025-06-21,4.0,6.0,2.0,1.0,35.0,12.0,D,0,1,4.0,18.0,2.0,16.0,4.0,14.4,7.0,5.063858452772746,174.27861857352622,29.4,76.88858405730836
742,Curaçao,2025-06-25,4.0,10.0,3.0,0.0,52.0,18.0,H,0,0,3.0,14.0,3.0,11.0,4.2,14.0,6.2,4.375905635181831,151.18574571568416,28.4,63.25905603820558
743,Curaçao,2025-09-06,1.0,5.0,2.0,,67.0,8.0,D,0,1,2.0,11.0,4.0,7.0,4.0,11.8,5.2,2.9172704234545543,152.79049714378945,25.6,60.17270402547039
744,Curaçao,2025-09-10,7.0,22.0,10.0,2.0,81.0,53.0,H,1,0,1.0,7.0,4.0,3.0,2.8,7.4,3.6,1.9448469489697031,168.86033142919297,14.6,48.115136016980266
745,Curaçao,2025-10-10,0.0,7.0,4.0,,53.0,,H,1,0,1.0,5.0,5.0,0.0,3.6,9.8,4.0,3.2965646326464686,193.57355428612865,20.6,85.07675734465352
746,Curaçao,2025-10-14,1.0,9.0,1.0,,40.0,,D,0,1,2.0,7.0,5.0,2.0,3.2,10.0,4.2,2.197709755097646,182.04903619075245,22.75,56.717838229769015
747,Curaçao,2025-11-14,4.0,27.0,15.0,4.0,62.0,,A,1,0,2.0,7.0,5.0,2.0,2.6,10.6,4.0,1.465139836731764,161.36602412716832,26.333333333333332,37.81189215317935
748,Curaçao,2025-11-19,0.0,16.0,5.0,,50.0,,D,0,1,3.0,13.0,3.0,10.0,2.6,14.0,6.4,4.97675989115451,169.57734941811222,30.5,25.20792810211957
749,Curaçao,2026-03-27,1.0,8.0,1.0,,68.0,16.0,H,0,0,3.0,13.0,3.0,10.0,2.4,16.2,7.0,3.31783992743634,163.0515662787415,53.0,16.805285401413048
750,Curaçao,2026-03-31,3.0,7.0,4.0,1.0,48.0,12.0,H,0,0,2.0,10.0,3.0,7.0,1.2,13.4,5.2,2.21189328495756,176.70104418582767,16.0,27.203523600942034
751,Curaçao,2026-05-30,1.0,9.0,3.0,1.0,32.0,11.0,H,0,0,1.0,9.0,8.0,1.0,1.8,13.4,5.2,2.47459552330504,165.80069612388513,14.0,30.135682400628024
752,Cyprus,2020-10-13,0.0,12.0,0.0,,54.0,,D,0,1,,,,,,,,,,,
753,Cyprus,2021-10-08,0.0,7.0,1.0,0.0,28.0,,A,0,0,,,,,,,,,54.0,,
754,Cyprus,2024-03-21,,8.0,2.0,,,,D,0,1,,,,,,,,0.0,64.0,,
755,Cyprus,2024-06-08,,13.0,4.0,,,,H,0,0,,,,,,9.0,1.0,0.0,42.66666666666667,,
756,Cyprus,2025-03-24,3.0,11.0,4.0,1.0,52.0,16.0,H,0,0,,,,,,10.0,1.75,0.0,28.44444444444445,,
757,Cyprus,2025-09-06,2.0,16.0,5.0,0.0,39.0,18.0,H,0,0,0.0,4.0,9.0,-5.0,1.0,10.2,2.2,1.0,70.96296296296296,16.0,16.0
758,Cyprus,2025-10-09,3.0,14.0,3.0,2.0,61.0,24.0,D,0,1,0.0,4.0,10.0,-6.0,1.6666666666666667,11.0,3.2,0.6666666666666667,86.30864197530865,17.0,28.666666666666668
759,Cyprus,2025-11-15,0.0,4.0,0.0,0.0,45.0,11.0,A,0,0,0.0,6.0,9.0,-3.0,2.6666666666666665,12.4,3.6,2.4444444444444446,118.53909465020577,19.333333333333332,43.111111111111114
760,Cyprus,2026-03-26,,8.0,2.0,,,,A,0,0,0.0,5.0,10.0,-5.0,2.0,11.6,3.2,1.62962962962963,124.0260631001372,17.25,39.74074074074075
761,Czechia,2021-03-30,1.0,11.0,3.0,,66.0,,H,0,0,,,,,,,,,,,
762,Czechia,2021-06-14,2.0,10.0,7.0,,47.0,,A,1,0,,,,,,,,,66.0,,
763,Czechia,2021-06-18,1.0,11.0,1.0,1.0,53.0,,D,0,1,,,,,,,,,91.0,,
764,Czechia,2021-06-22,0.0,7.0,1.0,0.0,43.0,,A,0,0,,,,,1.3333333333333333,10.666666666666666,3.6666666666666665,1.0,113.66666666666667,,
765,Czechia,2021-06-27,3.0,12.0,5.0,2.0,57.0,,A,1,0,,,,,1.0,9.75,3.0,0.6666666666666667,118.77777777777779,,
766,Czechia,2021-07-03,1.0,16.0,5.0,0.0,62.0,,A,0,0,2.0,5.0,3.0,2.0,1.4,10.2,3.4,2.4444444444444446,136.18518518518522,,
767,Czechia,2021-09-02,2.0,24.0,6.0,1.0,71.0,,H,1,0,2.0,6.0,4.0,2.0,1.4,11.2,3.8,1.62962962962963,152.79012345679016,,
768,Czechia,2021-09-05,2.0,12.0,4.0,0.0,57.0,,H,0,0,2.0,5.0,4.0,1.0,1.4,14.0,3.6,2.08641975308642,172.86008230452677,,
769,Czechia,2021-10-08,1.0,12.0,3.0,1.0,66.0,,D,0,1,2.0,4.0,6.0,-2.0,1.6,14.2,4.2,1.3909465020576135,172.2400548696845,,
770,Czechia,2023-10-15,2.0,29.0,7.0,1.0,93.0,,H,1,0,2.0,6.0,7.0,-1.0,1.8,15.2,4.6,1.927297668038409,180.82670324645636,,
771,Czechia,2023-11-17,4.0,15.0,3.0,1.0,60.0,,D,0,1,2.0,5.0,7.0,-2.0,1.6,18.6,5.0,2.2848651120256065,213.55113549763757,,
772,Czechia,2023-11-20,4.0,22.0,7.0,1.0,56.0,,H,1,0,2.0,5.0,6.0,-1.0,2.2,18.4,4.6,2.523243408017071,202.36742366509174,,
773,Czechia,2024-03-22,2.0,13.0,5.0,1.0,31.0,,A,1,0,2.0,7.0,6.0,1.0,2.6,18.0,4.8,2.682162272011381,190.91161577672784,,
774,Czechia,2024-03-26,5.0,18.0,7.0,1.0,65.0,28.0,H,1,0,3.0,9.0,4.0,5.0,2.6,18.2,5.0,2.7881081813409208,158.27441051781858,,
775,Czechia,2024-06-10,4.0,24.0,5.0,2.0,67.0,37.0,H,1,0,4.0,9.0,3.0,6.0,3.4,19.4,5.8,2.858738787560614,170.51627367854573,28.0,28.0
776,Czechia,2024-06-18,0.0,5.0,1.0,0.0,37.0,8.0,H,0,0,4.0,10.0,4.0,6.0,3.8,18.4,5.4,3.905825858373743,180.67751578569715,32.5,55.66666666666667
777,Czechia,2024-06-22,4.0,27.0,12.0,1.0,86.0,27.0,D,0,1,4.0,10.0,5.0,5.0,3.0,16.4,5.0,2.6038839055824954,157.45167719046478,24.333333333333332,45.11111111111112
778,Czechia,2024-06-26,4.0,12.0,7.0,1.0,48.0,25.0,A,0,0,3.0,8.0,6.0,2.0,3.0,17.4,6.0,2.7359226037216637,190.9677847936432,25.0,57.07407407407408
779,Czechia,2024-09-07,0.0,10.0,5.0,0.0,62.0,17.0,H,0,0,2.0,7.0,7.0,0.0,3.4,17.2,6.4,2.8239484024811095,175.31185652909548,25.0,63.049382716049394
780,Czechia,2024-09-10,2.0,14.0,5.0,2.0,59.0,21.0,H,1,0,1.0,6.0,10.0,-4.0,2.4,15.6,6.0,1.88263226832074,178.874571019397,22.8,59.0329218106996
781,Czechia,2024-10-11,2.0,19.0,5.0,1.0,65.0,33.0,H,1,0,1.0,7.0,11.0,-4.0,2.0,13.6,6.0,3.2550881788804933,178.24971401293135,19.6,60.35528120713307
782,Czechia,2024-10-14,2.0,15.0,7.0,0.0,69.0,22.0,D,0,1,2.0,8.0,9.0,-1.0,2.4,16.4,6.8,3.1700587859203293,183.83314267528758,24.6,73.23685413808872
783,Czechia,2024-11-16,1.0,8.0,2.0,,79.0,17.0,D,0,1,2.0,8.0,9.0,-1.0,2.0,14.0,5.8,2.1133725239468863,191.55542845019173,23.6,70.82456942539248
784,Czechia,2024-11-19,2.0,14.0,6.0,1.0,56.0,17.0,H,1,0,2.0,7.0,7.0,0.0,1.4,13.2,4.8,1.4089150159645911,206.7036189667945,22.0,64.21637961692832
785,Czechia,2025-03-22,6.0,16.0,7.0,2.0,71.0,47.0,H,1,0,3.0,8.0,4.0,4.0,1.8,14.0,5.0,1.9392766773097274,193.80241264452968,22.0,59.810919744618886
786,Czechia,2025-03-25,7.0,29.0,12.0,2.0,74.0,87.0,A,1,0,3.0,7.0,3.0,4.0,2.6,14.4,5.4,3.2928511182064852,200.20160842968647,27.2,86.8739464964126
787,Czechia,2025-06-06,2.0,13.0,7.0,,64.0,32.0,H,1,0,3.0,9.0,3.0,6.0,3.6,16.4,6.8,4.195234078804324,207.46773895312433,38.0,144.91596433094173
788,Czechia,2025-06-09,2.0,14.0,5.0,1.0,46.0,27.0,H,0,0,4.0,10.0,2.0,8.0,3.6,16.0,6.8,2.796822719202883,202.31182596874956,40.0,128.6106428872945
789,Czechia,2025-09-05,5.0,20.0,10.0,1.0,57.0,26.0,A,1,0,4.0,11.0,7.0,4.0,3.8,17.2,7.4,2.864548479468589,180.87455064583307,42.0,112.74042859152966
790,Czechia,2025-09-08,1.0,6.0,1.0,1.0,41.0,12.0,D,0,1,4.0,11.0,6.0,5.0,4.4,18.4,8.2,2.9096989863123928,177.58303376388872,43.8,101.16028572768646
791,Czechia,2025-10-09,0.0,11.0,2.0,,49.0,21.0,D,0,1,3.0,10.0,6.0,4.0,3.4,16.4,7.0,2.939799324208262,159.38868917592583,36.8,79.44019048512432
792,Czechia,2025-10-12,3.0,14.0,1.0,1.0,69.0,39.0,H,0,0,2.0,6.0,6.0,0.0,2.0,12.8,5.0,1.9598662161388414,155.2591261172839,23.6,73.96012699008288
793,Czechia,2025-11-17,8.0,25.0,10.0,5.0,66.0,52.0,H,1,0,1.0,5.0,8.0,-3.0,2.2,13.0,3.8,2.3065774774258943,172.50608407818928,25.0,88.30675132672192
794,Czechia,2026-03-26,2.0,12.0,3.0,1.0,76.0,28.0,H,1,0,2.0,10.0,3.0,7.0,3.4,15.2,4.8,6.53771831828393,181.0040560521262,30.0,110.87116755114795
795,Czechia,2026-03-31,2.0,9.0,4.0,1.0,49.0,13.0,H,1,0,2.0,14.0,8.0,6.0,2.8,13.6,3.4,5.358478878855954,196.66937070141748,30.4,101.9141117007653
796,Côte d'Ivoire,2022-03-25,,9.0,4.0,,,,H,0,0,,,,,,,,,,,
797,Côte d'Ivoire,2022-03-29,,2.0,0.0,,,,H,0,0,,,,,,,,,,,
798,Côte d'Ivoire,2022-06-03,4.0,17.0,8.0,2.0,40.0,,H,1,0,,,,,,,,,,,
799,Côte d'Ivoire,2022-06-09,,16.0,4.0,,94.0,,D,0,1,,,,,,9.333333333333334,4.0,2.0,40.0,,
800,Côte d'Ivoire,2023-01-14,0.0,12.0,3.0,0.0,58.0,,A,0,0,,,,,,11.0,4.0,1.3333333333333335,120.66666666666667,,
801,Côte d'Ivoire,2023-01-18,2.0,17.0,5.0,,79.0,,D,0,1,1.0,4.0,7.0,-3.0,,11.2,3.8,0.8888888888888891,138.44444444444446,,
802,Côte d'Ivoire,2023-11-20,,,,,,,A,1,0,1.0,3.0,5.0,-2.0,2.0,12.8,4.0,0.5925925925925928,171.2962962962963,,
803,Côte d'Ivoire,2024-03-26,1.0,6.0,2.0,,25.0,,A,1,0,2.0,5.0,2.0,3.0,2.0,15.5,5.0,0.3950617283950619,114.19753086419755,,
804,Côte d'Ivoire,2024-06-07,,,,,,,H,1,0,2.0,4.0,2.0,2.0,1.0,12.75,3.5,0.26337448559670795,101.13168724279838,,
805,Côte d'Ivoire,2024-06-11,,,,,,,D,0,1,3.0,5.0,2.0,3.0,1.0,11.666666666666666,3.3333333333333335,0.1755829903978053,67.42112482853226,,
806,Côte d'Ivoire,2024-09-06,3.0,22.0,7.0,,96.0,39.0,H,1,0,3.0,5.0,1.0,4.0,,,,0.11705532693187022,44.947416552354845,,
807,Côte d'Ivoire,2024-09-10,3.0,21.0,5.0,2.0,95.0,40.0,A,1,0,4.0,7.0,1.0,6.0,,,,0.07803688462124682,125.96494436823656,39.0,39.0
808,Côte d'Ivoire,2024-10-11,6.0,15.0,7.0,4.0,41.0,44.0,H,1,0,4.0,7.0,1.0,6.0,2.3333333333333335,16.333333333333332,4.666666666666667,2.052024589747498,178.97662957882437,39.5,66.0
809,Côte d'Ivoire,2024-10-15,,1.0,0.0,,46.0,5.0,H,0,0,4.0,9.0,1.0,8.0,4.0,19.333333333333332,6.333333333333333,5.368016393164998,160.3177530525496,41.0,88.0
810,Côte d'Ivoire,2024-11-19,6.0,20.0,11.0,3.0,54.0,39.0,H,1,0,3.0,8.0,2.0,6.0,4.0,14.75,4.75,3.5786775954433327,152.87850203503308,32.0,63.66666666666667
811,Côte d'Ivoire,2025-03-21,,,,,,,A,1,0,4.0,12.0,2.0,10.0,4.5,15.8,6.0,5.385785063628889,155.91900135668874,33.4,81.44444444444446
812,Côte d'Ivoire,2025-03-24,,,,,,,H,1,0,4.0,11.0,2.0,9.0,5.0,14.25,5.75,3.590523375752593,103.94600090445917,32.0,54.29629629629631
813,Côte d'Ivoire,2025-06-11,,10.0,1.0,,37.0,18.0,A,1,0,4.0,10.0,2.0,8.0,,12.0,6.0,2.3936822505017292,69.29733393630612,29.333333333333332,36.197530864197546
814,Côte d'Ivoire,2025-09-05,,,,,,,H,1,0,4.0,11.0,5.0,6.0,,10.333333333333334,4.0,1.595788167001153,83.19822262420408,20.666666666666668,42.131687242798364
815,Côte d'Ivoire,2025-09-09,,,,,,,D,0,1,5.0,12.0,4.0,8.0,,,,1.0638587780007687,55.46548174946939,28.5,28.087791495198914
816,Côte d'Ivoire,2025-10-10,,,,,,,A,1,0,4.0,8.0,4.0,4.0,,,,0.7092391853338459,36.976987832979596,18.0,18.725194330132613
817,Côte d'Ivoire,2025-10-14,,,,,,,H,1,0,4.0,14.0,4.0,10.0,,,,0.4728261235558973,24.6513252219864,18.0,12.483462886755076
818,Côte d'Ivoire,2025-12-24,6.0,15.0,5.0,1.0,57.0,28.0,H,1,0,4.0,16.0,4.0,12.0,,,,0.3152174157039316,16.434216814657603,18.0,8.322308591170051
819,Côte d'Ivoire,2025-12-28,2.0,13.0,2.0,,30.0,22.0,D,0,1,4.0,12.0,0.0,12.0,,,,1.210144943802621,67.95614454310507,28.0,33.5482057274467
820,Côte d'Ivoire,2025-12-31,2.0,21.0,5.0,2.0,58.0,36.0,A,1,0,3.0,12.0,1.0,11.0,,,,0.8067632958684141,75.30409636207006,25.0,44.36547048496447
821,Côte d'Ivoire,2026-01-06,3.0,21.0,4.0,2.0,41.0,33.0,H,1,0,4.0,15.0,3.0,12.0,3.3333333333333335,16.333333333333332,4.0,2.5378421972456096,108.2027309080467,28.666666666666668,65.57698032330964
822,Côte d'Ivoire,2026-01-10,3.0,13.0,4.0,1.0,70.0,25.0,H,0,0,4.0,11.0,3.0,8.0,3.25,17.5,4.0,3.69189479816374,113.13515393869781,29.75,76.71798688220643
823,Côte d'Ivoire,2026-03-28,7.0,13.0,8.0,3.0,37.0,22.0,A,1,0,3.0,10.0,6.0,4.0,3.2,16.6,4.0,3.461263198775827,145.4234359591319,28.8,76.14532458813763
824,Côte d'Ivoire,2026-03-31,3.0,12.0,3.0,1.0,30.0,15.0,A,1,0,3.0,13.0,6.0,7.0,3.4,16.2,4.6,5.307508799183886,133.94895730608795,27.6,72.7635497254251
825,Côte d'Ivoire,2026-06-04,4.0,7.0,3.0,2.0,30.0,13.0,A,1,0,4.0,13.0,5.0,8.0,3.6,16.0,4.8,4.538339199455924,119.29930487072531,26.2,63.5090331502834
826,DR Congo,2022-06-08,2.0,6.0,2.0,1.0,46.0,,H,0,0,,,,,,,,,,,
827,DR Congo,2022-06-09,,,,,,,H,0,0,,,,,,,,1.0,46.0,,
828,DR Congo,2023-01-14,,10.0,2.0,,82.0,,D,0,1,,,,,,,,0.6666666666666667,30.66666666666667,,
829,DR Congo,2023-01-18,1.0,12.0,1.0,,94.0,,D,0,1,,,,,,,,0.44444444444444453,102.44444444444446,,
830,DR Congo,2023-01-22,0.0,10.0,4.0,0.0,64.0,,H,0,0,,,,,,9.333333333333334,1.6666666666666667,0.2962962962962964,162.2962962962963,,
831,DR Congo,2023-03-24,4.0,12.0,5.0,2.0,65.0,,H,1,0,0.0,1.0,8.0,-7.0,1.0,9.5,2.25,0.19753086419753094,172.19753086419755,,
832,DR Congo,2024-09-06,0.0,13.0,2.0,,69.0,17.0,H,1,0,1.0,3.0,7.0,-4.0,1.6666666666666667,11.0,3.0,2.131687242798354,179.79835390946505,,
833,DR Congo,2024-09-09,1.0,8.0,5.0,1.0,65.0,18.0,A,1,0,2.0,4.0,4.0,0.0,1.25,11.4,2.8,1.4211248285322362,188.8655692729767,17.0,17.0
834,DR Congo,2024-10-10,1.0,5.0,1.0,,66.0,11.0,H,1,0,3.0,6.0,4.0,2.0,1.2,11.0,3.4,1.9474165523548241,190.9103795153178,17.5,29.333333333333336
835,DR Congo,2024-10-15,2.0,10.0,7.0,,70.0,14.0,A,1,0,4.0,7.0,4.0,3.0,1.2,9.6,3.4,1.298277701569883,193.27358634354522,15.333333333333334,30.55555555555556
836,DR Congo,2024-11-16,0.0,9.0,0.0,0.0,48.0,19.0,H,0,0,5.0,9.0,1.0,8.0,1.6,9.6,4.0,0.8655184677132555,198.8490575623635,15.0,34.37037037037038
837,DR Congo,2024-11-19,4.0,15.0,4.0,0.0,85.0,31.0,A,0,0,4.0,6.0,1.0,5.0,0.8,9.0,3.0,0.577012311808837,180.56603837490903,15.8,41.91358024691359
838,DR Congo,2025-03-21,,,,,,,H,1,0,3.0,6.0,3.0,3.0,1.6,9.4,3.4,0.3846748745392247,205.37735891660603,18.6,58.942386831275726
839,DR Congo,2025-03-25,,,,,,,A,1,0,3.0,5.0,3.0,2.0,1.75,9.75,3.0,0.25644991635948317,136.91823927773737,18.75,39.29492455418382
840,DR Congo,2025-08-03,2.0,20.0,2.0,0.0,74.0,22.0,H,0,0,3.0,6.0,3.0,3.0,2.0,11.333333333333334,3.6666666666666665,0.17096661090632212,91.27882618515825,21.333333333333332,26.196616369455885
841,DR Congo,2025-08-07,1.0,13.0,4.0,1.0,66.0,14.0,H,1,0,2.0,4.0,4.0,0.0,2.0,14.666666666666666,2.0,0.11397774060421476,134.8525507901055,24.0,39.46441091297059
842,DR Congo,2025-08-14,2.0,13.0,6.0,2.0,65.0,20.0,A,1,0,3.0,6.0,3.0,3.0,2.3333333333333335,16.0,3.3333333333333335,1.07598516040281,155.90170052673702,22.333333333333332,40.30960727531373
843,DR Congo,2025-08-17,2.0,14.0,3.0,1.0,69.0,19.0,A,0,0,4.0,7.0,1.0,6.0,1.6666666666666667,15.333333333333334,4.0,2.7173234402685402,168.9344670178247,18.666666666666668,46.873071516875825
844,DR Congo,2025-09-05,,,,,,,A,1,0,3.0,7.0,4.0,3.0,1.75,15.0,3.75,2.811548960179027,181.62297801188313,18.75,50.24871434458389
845,DR Congo,2025-09-09,4.0,9.0,2.0,1.0,55.0,,A,0,0,3.0,9.0,5.0,4.0,1.75,15.0,3.75,1.874365973452685,121.08198534125543,18.75,33.499142896389266
846,DR Congo,2025-10-10,,,,,,,A,1,0,3.0,11.0,7.0,4.0,2.25,12.25,3.75,2.2495773156351238,135.72132356083696,17.666666666666668,22.33276193092618
847,DR Congo,2025-10-14,,,,,,,H,1,0,3.0,10.0,7.0,3.0,2.6666666666666665,12.0,3.6666666666666665,1.499718210423416,90.48088237389132,19.5,14.888507953950787
848,DR Congo,2025-11-13,,,,,,,A,1,0,3.0,9.0,7.0,2.0,,,,0.9998121402822774,60.32058824926089,19.0,9.925671969300526
849,DR Congo,2025-11-16,,,,,,,A,1,0,4.0,9.0,4.0,5.0,,,,0.6665414268548516,40.21372549950726,,6.617114646200351
850,DR Congo,2025-12-23,2.0,11.0,3.0,1.0,44.0,16.0,H,1,0,4.0,10.0,7.0,3.0,,,,0.4443609512365678,26.809150333004844,,4.411409764133568
851,DR Congo,2025-12-27,1.0,7.0,3.0,1.0,40.0,10.0,D,0,1,5.0,9.0,4.0,5.0,,,,1.296240634157712,61.8727668886699,16.0,18.94093984275571
852,DR Congo,2025-12-30,5.0,28.0,6.0,3.0,69.0,47.0,A,1,0,4.0,9.0,5.0,4.0,,,,1.864160422771808,81.24851125911327,13.0,22.62729322850381
853,DR Congo,2026-01-06,,6.0,2.0,,61.0,7.0,H,0,0,4.0,11.0,5.0,6.0,2.6666666666666665,15.333333333333334,4.0,4.242773615181205,123.16567417274219,24.333333333333332,62.08486215233587
854,DR Congo,2026-03-31,3.0,19.0,3.0,1.0,88.0,36.0,H,1,0,3.0,10.0,6.0,4.0,2.6666666666666665,13.0,3.5,2.8285157434541373,143.11044944849482,20.0,48.38990810155725
855,DR Congo,2026-06-03,1.0,8.0,4.0,,47.0,13.0,D,0,1,3.0,6.0,2.0,4.0,2.75,14.2,3.4,2.885677162302758,183.40696629899657,23.2,68.2599387343715
856,Denmark,2021-03-28,6.0,18.0,11.0,5.0,68.0,,H,1,0,,,,,,,,,,,
857,Denmark,2021-06-12,1.0,22.0,6.0,0.0,80.0,,A,0,0,,,,,,,,5.0,68.0,,
858,Denmark,2021-06-26,5.0,16.0,8.0,2.0,44.0,,A,1,0,,,,,,,,3.333333333333334,125.33333333333334,,
859,Denmark,2021-07-03,2.0,11.0,7.0,1.0,49.0,,A,1,0,,,,,4.0,18.666666666666668,8.333333333333334,4.222222222222223,127.55555555555557,,
860,Denmark,2022-03-26,,8.0,4.0,,,,H,0,0,,,,,3.5,16.75,8.0,3.8148148148148158,134.03703703703707,,
861,Denmark,2022-06-03,4.0,8.0,5.0,1.0,47.0,,A,1,0,3.0,16.0,6.0,10.0,3.5,15.0,7.2,2.543209876543211,89.35802469135805,,
862,Denmark,2023-09-10,,16.0,6.0,,123.0,,A,1,0,3.0,10.0,7.0,3.0,3.0,13.0,6.0,2.6954732510288073,106.57201646090537,,
863,Denmark,2023-10-14,4.0,18.0,4.0,3.0,79.0,,H,1,0,4.0,11.0,6.0,5.0,3.6666666666666665,11.8,6.0,1.7969821673525384,194.04801097393693,,
864,Denmark,2024-06-20,1.0,16.0,7.0,0.0,56.0,21.0,D,0,1,4.0,10.0,7.0,3.0,3.3333333333333335,12.2,5.2,4.197988111568359,208.3653406492913,,
865,Denmark,2024-06-29,1.0,11.0,2.0,0.0,48.0,25.0,H,0,0,3.0,9.0,7.0,2.0,3.0,13.2,5.2,2.7986587410455726,194.91022709952756,21.0,21.0
